21.2945548932	21.2788452111	20.8796155488	20.8242404845	21.159698763	21.2465022392	20.9001328913	20.9251172128	1152.6096907415	20.713
21.2654331471	21.2704935115	20.8796155488	20.8231936666	21.1398211265	21.2120129382	20.8882818375	20.9251172128	1152.5692496412	20.713
21.2359004606	21.2372116845	20.8796155488	20.8165044452	21.1100028385	21.1771396558	20.8718944347	20.9251172128	1152.6679854445	20.713
21.2277638167	21.1860933967	20.8796155488	20.8080652799	21.0706926071	21.171825619	20.8518096694	20.9251172128	1152.5568409582	20.713
21.2266092952	21.177870408	20.8796155488	20.8040206174	21.0653185419	21.1717149088	20.8421563582	20.9251172128	1152.6471530977	20.713
21.2255097465	21.1777580805	20.8796155488	20.8125184621	21.0653185419	21.1717149088	20.8355126156	20.9251172128	1152.5853053961	20.713
21.2253997955	21.1777580805	20.8796155488	20.8187176784	21.0653185419	21.1717149088	20.8391468257	20.9251172128	1152.5627408054	20.713
21.2253997955	21.1777580805	20.8796155488	20.8213208549	21.0653185419	21.1717149088	20.8346035893	20.9251172128	1152.5439223586	20.713
21.2253997955	21.1777580805	20.8796155488	20.8338205297	21.0653185419	21.1717149088	20.8612930513	20.9251172128	1152.6159159321	20.713
21.2253997955	21.1777580805	20.8796155488	20.8433519837	21.0653185419	21.1717149088	20.8942841333	20.9251172128	1152.5009861614	20.713
21.2253997955	21.1777580805	20.8796155488	20.8411119658	21.0653185419	21.1717149088	20.896839428	20.9251172128	1152.5896477927	20.713
21.2253997955	21.1777580805	20.8796155488	20.8389507945	21.0653185419	21.1717149088	20.8956469329	20.9251172128	1152.4493263308	20.713
21.2253997955	21.1777580805	20.8796155488	20.8340156456	21.0653185419	21.1717149088	20.8950223358	20.9251172128	1152.5234524475	20.713
21.2246301123	21.1763539958	20.8786188383	20.8333629648	21.0665078416	21.1725452233	20.8923534531	20.9251172128	1152.533317093	20.713
21.2253997955	21.1777580805	20.8779543781	20.7898611763	21.0653185419	21.1717149088	20.8548084269	20.9251172128	1152.5736895324	20.713
21.2252348595	21.1777580805	20.8796155488	20.8025330062	21.0653185419	21.1717149088	20.824219132	20.9251172128	1152.5590669549	20.713
21.2251798936	21.1777580805	20.8796155488	20.7938280254	21.0653185419	21.1717149088	20.8050829472	20.9251172128	1152.5666558827	20.713
21.2234206425	21.1777580805	20.8796155488	20.786280061	21.0653185419	21.1716595547	20.8011080713	20.9251172128	1152.6796537311	20.713
21.2231457157	21.1777580805	20.8796155488	20.7868709181	21.0653185419	21.1703864027	20.799858821	20.9251172128	1152.7733871636	20.713
21.2227608659	21.1777580805	20.8796155488	20.788278562	21.0653185419	21.1637992082	20.7998020207	20.9251172128	1152.6003414885	20.713
21.2149541015	21.1777580805	20.8796155488	20.7897229939	21.0622372066	21.1489642267	20.7990070485	20.9251172128	1152.7525002561	20.713
21.1845858776	21.1777580805	20.8796155488	20.7911219363	21.0264503297	21.1244767983	20.8122022955	20.9251172128	1152.6379881438	20.713
21.1715283783	21.1769718072	20.8796155488	20.7898404549	21.0088132149	21.1232451345	20.8290245184	20.9251172128	1152.7416629557	20.713
21.1530559962	21.1693257189	20.8796155488	20.7884838136	20.9885614771	21.1051156812	20.8250142163	20.9251172128	1152.7151208986	20.713
21.138102062	21.1454721623	20.8796155488	20.7854535989	20.969911211	21.0856451698	20.8139412757	20.9251172128	1152.748399062	20.713
21.1311199404	21.1250259851	20.8796155488	20.7822580609	20.9680191519	21.0758474147	20.818200058	20.9250077948	1152.6227539719	20.713
21.1279312853	21.0919473226	20.8796155488	20.7806489701	20.9680191519	21.0720833211	20.8123513245	20.9251172128	1152.6980947623	20.713
21.1272715576	21.0774572395	20.8796155488	20.7791289639	20.9680191519	21.0720833211	20.804855821	20.9248983732	1152.6064647163	20.713
21.1266118275	21.0766709499	20.8796155488	20.7774647883	20.9680191519	21.0720833211	20.8026412377	20.9241324413	1152.723697975	20.713
21.1264468988	21.0766709499	20.8796155488	20.7772995097	20.9680191519	21.0720833211	20.8006537878	20.923147656	1152.5979192928	20.713
21.1264468988	21.0766709499	20.8796155488	20.7765281669	20.9680191519	21.0720833211	20.7988934886	20.9151053236	1152.7456500966	20.713
21.1264468988	21.0766709499	20.8796155488	20.7765281901	20.9680191519	21.0720833211	20.7987799203	20.917184321	1152.6451944224	20.713
21.1264468988	21.0766709499	20.8796155488	20.7761425184	20.9680191519	21.0720833211	20.7986663514	20.919536818	1152.593254468	20.713
21.1264468988	21.0766709499	20.8796155488	20.776528202	20.9680191519	21.0720833211	20.7986663514	20.9217799154	1152.5693505538	20.713
21.1264468988	21.0766709499	20.8796155488	20.7752059046	20.9680191519	21.0720833211	20.7986663514	20.9118227727	1152.6301199137	20.713
21.1264468988	21.0766709499	20.8796155488	20.7752610105	20.9680191519	21.0720833211	20.7986663514	20.8869436994	1152.4901470473	20.713
21.1264468988	21.0766709499	20.8796155488	20.775095718	20.9680191519	21.0720833211	20.7986663514	20.8645943433	1152.4659433169	20.713
21.1264468988	21.0766709499	20.8796155488	20.7749855285	20.9680191519	21.0720833211	20.7986663514	20.8652914147	1152.4467198531	20.713
21.1264468988	21.0766709499	20.8796155488	20.7750957161	20.9680191519	21.0720833211	20.7986663514	20.8306946034	1152.403911501	20.713
21.1250174828	21.0757723363	20.8757394997	20.7733326723	20.9688300397	21.0729136358	20.7986663514	20.8272478952	1152.39606381	20.713
21.1257871737	21.0766709499	20.8796155488	20.7749855285	20.9680191519	21.0720833211	20.7986663514	20.8266460884	1152.4400557131	20.713
21.1252923646	21.0766709499	20.8796155488	20.7749855285	20.9680191519	21.0720833211	20.7986663514	20.8266460884	1152.3465616764	20.713
21.1242478025	21.0766709499	20.8796155488	20.7749855285	20.9680191519	21.0720833211	20.7986663514	20.8267555076	1152.4729988463	20.713
21.1232032181	21.0766709499	20.8796155488	20.7749855285	20.9680191519	21.0718717993	20.7986663514	20.8266460884	1152.3810984197	20.713
21.120619308	21.0766709499	20.8796155488	20.7749855285	20.9680191519	21.0665933518	20.7986663514	20.8266460884	1152.5052400197	20.713
21.114901629	21.0766709499	20.8796155488	20.7749855285	20.9680191519	21.0615105979	20.7986663514	20.8266460884	1152.5451220509	20.713
21.1029454614	21.0766709499	20.8796155488	20.7749855285	20.966181164	21.0495277649	20.7986663514	20.8266460884	1152.3555755351	20.713
21.0896183572	21.0766709499	20.8796155488	20.7749855285	20.9587556573	21.0368842797	20.7986663514	20.8266460884	1152.4370860496	20.713
21.0751592835	21.0766709499	20.8796155488	20.7749855285	20.9309951187	21.0169566105	20.7986663514	20.8266460884	1152.3192610379	20.713
21.0616348754	21.0765586239	20.8796155488	20.7749855285	20.9152099865	20.9950916458	20.7986663514	20.8266460884	1152.3755287771	20.713
21.0453616473	21.063976874	20.8796155488	20.7749855285	20.9030468027	20.9792603033	20.7986663514	20.8266460884	1152.3314257681	20.713
21.033816404	21.0403398558	20.8796155488	20.7749855285	20.8742876405	20.9754962138	20.7986663514	20.8266460884	1152.4457541781	20.713
21.0295831391	21.0246703393	20.8796155488	20.7749855285	20.870719762	20.974112375	20.7986663514	20.8266460884	1152.4058277691	20.713
21.0289234102	21.0050694622	20.8796155488	20.7749855285	20.870719762	20.9724517334	20.7986663514	20.8266460884	1152.3777249544	20.713
21.0293632161	20.9991723275	20.8796155488	20.7749855285	20.870719762	20.9724517334	20.7986663514	20.8266460884	1152.3925408642	20.713
21.0282636705	20.9895684163	20.8796155488	20.7749855285	20.870719762	20.9724517334	20.7986663514	20.8266460884	1152.383851365	20.713
21.0280437817	20.9756961434	20.8796155488	20.7749855285	20.870719762	20.9724517334	20.7986663514	20.8266460884	1152.3645078708	20.713
21.0276039561	20.9755838192	20.8793386933	20.7749855285	20.870719762	20.9724517334	20.7986663514	20.8266460884	1152.3347936094	20.713
21.0271207309	20.9751310595	20.8730803387	20.7749307563	20.8706533973	20.9721808266	20.7982525426	20.8262929695	1152.3108224654	20.713
21.0268183569	20.9747642949	20.8775085223	20.7748863873	20.8705996375	20.9719613746	20.7979173308	20.8260069202	1152.3162086777	20.713
21.0268183632	20.9747643026	20.8775085421	20.7751067724	20.8705996387	20.9719613792	20.7979173378	20.8260069263	1152.2099426773	20.713
21.0260434431	20.9738243628	20.8750919233	20.7760398598	20.870461864	20.9713989704	20.7970582612	20.825273843	1152.2771300517	20.713
21.0195757991	20.9659794311	20.8549223226	20.7749255422	20.8693119676	20.9667049901	20.7898882297	20.8191553785	1152.320887488	20.713
21.0195758047	20.9659794379	20.85492234	20.775256092	20.8693119686	20.9667049941	20.7898882358	20.8191553838	1152.2973760642	20.713
21.0111741626	20.9557886622	20.8287214906	20.7728112037	20.8678182225	20.9607180945	20.7827319603	20.8112073351	1152.2330606006	20.713
21.0048914815	20.9481680813	20.8091287039	20.7722198791	20.8667012111	20.9560476474	20.7742906052	20.8052638476	1152.1734730188	20.713
21.0048914677	20.9481680646	20.809128661	20.7723300712	20.8667012086	20.9561583442	20.7736091768	20.8057015044	1152.2604161277	20.713
21.0048914666	20.9481680633	20.8091286575	20.7733217836	20.8667012084	20.9560476366	20.7744609349	20.811719561	1152.2491896535	20.713
21.004891474	20.9481680723	20.8091286807	20.7750297318	20.8667012098	20.956047642	20.7758805326	20.8199259984	1152.254580011	20.713
21.0048914687	20.9481680659	20.8091286642	20.7774538735	20.8667012088	20.9560476381	20.7824675276	20.8333846295	1152.1948307976	20.713
21.0048914736	20.9481680718	20.8091286795	20.7782659248	20.8667012097	20.9560476417	20.7878052135	20.8410843655	1152.2605419373	20.713
21.004891471	20.9481680687	20.8091286714	20.7824268666	20.8667012092	20.9560476398	20.805408191	20.8381039184	1152.1978052703	20.713
21.0048914795	20.9481680789	20.8091286977	20.7867098358	20.8667012107	20.9560476459	20.8270429404	20.8618068635	1152.2716764004	20.713
21.0048914674	20.9481680642	20.80912866	20.7903461231	20.8667012086	20.9560476371	20.8334595089	20.8778902893	1152.2497227993	20.713
21.0048914726	20.9481680706	20.8091286762	20.7868906802	20.8667012095	20.9560476409	20.8344409014	20.8784261091	1152.2541355017	20.713
21.0048914749	20.9481680733	20.8091286833	20.7864187836	20.8667012099	20.9560476426	20.8269797013	20.8750671237	1152.2189109806	20.713
21.0048914717	20.9481680695	20.8091286736	20.7851120751	20.8667012094	20.9560476403	20.819310768	20.8735899603	1152.1906311917	20.713
21.004891475	20.9481680735	20.8091286838	20.790621616	20.8667012099	20.9560476427	20.8247716223	20.8779667288	1152.3456969613	20.713
21.004891474	20.9481680722	20.8091286805	20.7928804398	20.8667012098	20.9560476419	20.8272700937	20.8881522197	1152.3027925596	20.713
21.004891482	20.948168082	20.8091287055	20.7947927951	20.8667012112	20.9560476477	20.8270997514	20.8944248278	1152.2595997748	20.713
21.0041217865	20.9481680671	20.808242716	20.7859545053	20.866701209	20.9577082716	20.8393989351	20.90028825	1152.321442873	20.713
21.0048914789	20.9481680782	20.809128696	20.7959371497	20.8667012106	20.9560476455	20.8295917281	20.899194071	1152.2792565554	20.713
21.0048914778	20.9481680769	20.8091286924	20.7967657371	20.8667012104	20.9560476447	20.8308769684	20.8968415547	1152.2905842726	20.713
21.0048914795	20.948168079	20.8091286978	20.7946434939	20.8667012107	20.9560476459	20.8047980046	20.8878691761	1152.3009893584	20.713
21.0048914745	20.9481680729	20.8091286821	20.7886932926	20.8667012098	20.9560476423	20.7904596463	20.8804286329	1152.1689896028	20.713
21.0048914653	20.9481680617	20.8091286536	20.7791618237	20.8667012082	20.9560476356	20.7809910871	20.857558598	1152.1735615042	20.713
21.0039568632	20.947381783	20.8077443689	20.7749195343	20.8674580382	20.9576529131	20.7770729861	20.8300472861	1152.1971950876	20.713
21.004891474	20.9481680722	20.8091286805	20.7738727556	20.8667012098	20.9560476419	20.7744041616	20.8162604718	1152.1484856562	20.713
21.0048914732	20.9481680713	20.8091286781	20.7735421484	20.8667012096	20.9560476413	20.7738363126	20.8102424102	1152.1581854933	20.713
21.0043417003	20.9481680754	20.8091286886	20.7754154175	20.8667012102	20.9560476438	20.7738931109	20.8085464089	1152.2105394611	20.713
21.0046715677	20.9481680695	20.8091286735	20.7754704542	20.8667012094	20.9560476403	20.7743473734	20.8184488058	1152.2333585448	20.713
21.0041217789	20.9481680597	20.8091286484	20.7759112527	20.8667012079	20.9560476344	20.7751423472	20.827823097	1152.2851785588	20.713
21.0039568575	20.9481680769	20.8091286925	20.7775090239	20.8667012104	20.9560476447	20.7772433749	20.8379065535	1152.2795625788	20.713
21.0042867141	20.9481680622	20.8091286546	20.7771784493	20.8667012083	20.9560476359	20.7771297762	20.8508916394	1152.2014942528	20.713
21.0034620592	20.9481680617	20.8091286535	20.777894671	20.8667012082	20.9560476356	20.7781518799	20.8587700226	1152.26173427	20.713
21.0029122878	20.9481680689	20.8091286719	20.7770131315	20.8667012093	20.9560476399	20.7788900936	20.8708604822	1152.2738892695	20.713
21.0028023247	20.9481680789	20.8091286976	20.77817014	20.8667012107	20.9560476459	20.7796154572	20.8661980362	1152.3282391496	20.713
21.0014828595	20.9481680544	20.8091286346	20.7777293713	20.8667012071	20.9560476312	20.7789596947	20.8598763505	1152.3377761182	20.713
21.0002733829	20.9481680653	20.8091286626	20.7770682252	20.8667012087	20.9560476377	20.7766755259	20.8478031722	1152.3289463262	20.713
20.9968098234	20.9481680632	20.8091286574	20.7744236982	20.8665930926	20.9560476365	20.7748584166	20.829634385	1152.2113050368	20.713
20.9867489405	20.9481680524	20.8091286294	20.7741482012	20.8639982655	20.95604763	20.7748016208	20.8181205914	1152.2268502551	20.713
20.9702993426	20.9481680649	20.8091286617	20.7748644462	20.8555651166	20.9560476375	20.7743473644	20.8185035434	1152.2903318426	20.713
20.9616854676	20.9481680815	20.8091287045	20.7761867109	20.8497808596	20.9560476475	20.774460952	20.8231539268	1152.302730612	20.713
20.9444226994	20.9481680785	20.8091286966	20.7761867107	20.8397800257	20.9560476457	20.7748584381	20.82824185	1152.2378083216	20.713
20.9409517404	20.948168074	20.8091286852	20.7757459531	20.8256707016	20.956047643	20.7748584139	20.8302113621	1152.2384924303	20.713
20.940526698	20.9481680795	20.8091286993	20.7765172683	20.8285492266	20.9560476463	20.7770162391	20.8499616879	1152.2406835554	20.713
20.9271947123	20.9481680808	20.8091287027	20.7764070947	20.8095133466	20.9560476471	20.7771298115	20.8408051618	1152.1806265772	20.713
20.9205826019	20.9481680781	20.8091286955	20.7745338873	20.7884304709	20.9560476454	20.7744041726	20.8265658724	1152.1857782423	20.713
20.9120960334	20.9375532479	20.8091286886	20.7735972545	20.7715641658	20.9560476438	20.7737227559	20.8139626557	1152.1404999117	20.713
20.9086324589	20.8997554773	20.8091286792	20.7734870476	20.7694018197	20.9471909385	20.7736091832	20.8085464148	1152.1315742358	20.713
20.9070381246	20.862733956	20.8091286864	20.7723300614	20.7694018201	20.9193477042	20.7736091858	20.8055921028	1152.1506103949	20.713
20.9065982942	20.847867229	20.8091286587	20.7719444072	20.7694018186	20.9065570958	20.7736091759	20.8052638339	1152.1876890421	20.713
20.9062684444	20.8470809417	20.8091286808	20.771999501	20.7694018198	20.8869716359	20.7736091838	20.805373262	1152.1640572206	20.713
20.9060485279	20.8473055883	20.8091286625	20.772440263	20.7694018188	20.8886787968	20.7736091773	20.805373252	1152.2371173403	20.713
20.9059385736	20.8470809371	20.8091286689	20.7724402631	20.7694018191	20.8785666387	20.7736091796	20.8053732568	1152.1765660701	20.713
20.9059385765	20.8470809406	20.8091286779	20.7717791226	20.7694018197	20.8775060591	20.7736091828	20.8054826789	1152.263578139	20.713
20.9060485179	20.8470809275	20.8091286443	20.7724402633	20.7694018177	20.8721089417	20.7736091708	20.8053732484	1152.1944349736	20.713
20.9059385773	20.8470809415	20.8091286803	20.7723300767	20.7694018198	20.8706699283	20.7736091836	20.8054826741	1152.3285484321	20.713
20.905938567	20.847080929	20.8091286482	20.7725504463	20.769401818	20.8599033615	20.7736091722	20.8055373825	1152.2442906263	20.713
20.9059385802	20.847080945	20.8091286894	20.7722749568	20.7694018203	20.8582981114	20.7736091868	20.805482679	1152.3246049629	20.713
